name,artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,valence,sentiment,mood
Souvenir,boygenius,21JL0gpeAYgbSUmzhgSPJz,0.605,0.299,-11.192,0.0264,0.751,0.474,0.0943,109.008,0.181,0.2732,Sad
"You Needed Love, I Needed You",Angelo De Augustine,0MIqB2F979ng3e9fLKEAt6,0.523,0.18,-13.981,0.0429,0.93,0.00537,0.109,88.613,0.537,0.9885,Sad
Will Anybody Ever Love Me?,Sufjan Stevens,7IAx9OvToHkT8C4ZlX9hwe,0.503,0.542,-8.999,0.0324,0.713,0.00833,0.131,80.981,0.446,0.9949,Sad
High and Dry,Radiohead,2a1iMaoWQ5MnvLFBDv4qkf,0.419,0.383,-11.782,0.0256,0.0724,0.0176,0.0896,87.568,0.35,0.8819,Sad
Between The Bars,Elliott Smith,52Bg6oaos7twR7IUtEpqcE,0.522,0.074,-23.625,0.0598,0.929,0.765,0.108,135.298,0.342,0.8503,Sad
Angels,The xx,3zsRP8rH1kaIAo9fmiP4El,0.424,0.157,-18.141,0.0428,0.95,0.0593,0.101,91.537,0.342,0.9978,Sad
hope is a dangerous thing for a woman like me to have - but I have it,Lana Del Rey,0fB77VOZ2FkQeKLv1DuEwp,0.49,0.104,-13.208,0.0635,0.964,0.0,0.162,86.675,0.278,-0.9114,Sad
cellophane,FKA twigs,7x8pIrhMu9FCmqqHNyuH0P,0.431,0.284,-11.858,0.0432,0.871,0.000136,0.0899,98.317,0.229,0.9728,Sad
Wasting My Young Years,London Grammar,3Z5VaAEN7NWkgBXbCXNilW,0.547,0.303,-10.344,0.0347,0.838,0.000615,0.0982,126.882,0.109,-0.9201,Sad
Only Ones Who Know,Arctic Monkeys,71ytDkCnYc11VRiRCrhDHX,0.29,0.399,-10.696,0.0338,0.902,0.0019,0.105,128.37,0.0965,0.9877,Sad
There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,0WQiDwKJclirSYG9v5tayI,0.523,0.769,-5.855,0.0269,0.04,0.0,0.136,136.162,0.876,0.845,Sad
You Broke My Heart,Current Joys,3xfWt6RJrSA6HvwS3SRgXh,0.595,0.367,-19.587,0.03,0.956,0.861,0.118,155.234,0.574,-0.9974,Sad
Andromeda,Weyes Blood,51EMSRpNm9Rg5rGViVCczv,0.467,0.461,-7.94,0.0274,0.368,0.00115,0.358,131.325,0.188,0.9846,Sad
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,6BrMEbPSSj55nQhkgf6DnE,0.241,0.468,-9.579,0.0272,0.534,0.0,0.161,91.581,0.451,0.9925,Sad
Die For You,Joji,26hOm7dTtBi0TdpDGl141t,0.472,0.518,-7.379,0.051,0.383,0.127,0.289,147.805,0.154,-0.9212,Sad
Lonely Shade of Blue,Nick Leng,3Xy4XTx8YUspuzOAP1VteX,0.672,0.129,-12.984,0.0336,0.888,6.03e-05,0.0891,114.935,0.17,0.9953,Sad
9 Crimes,Damien Rice,5GZEeowhvSieFDiR8fQ2im,0.346,0.139,-15.326,0.0321,0.913,7.73e-05,0.0934,136.168,0.116,-0.9566,Sad
Don't Miss It,James Blake,5VYCCPct242jtbidE13EKK,0.52,0.341,-12.66,0.0534,0.842,0.0193,0.0971,140.914,0.052,-0.941,Sad
Another One,Mac DeMarco,63q9LqTK5iiZLy3cTvLMUf,0.694,0.407,-10.325,0.0276,0.823,0.021,0.106,147.682,0.719,0.8245,Sad
Joker,Jesse®,0PU4uOzbHVnGsRHyGhiDCr,0.715,0.32,-10.74,0.0293,0.887,1.46e-05,0.287,107.87,0.23,-0.9683,Sad
Don't Know How To Keep Loving You,Julia Jacklin,1x2PHVHeRdgU72mzDbvgWB,0.588,0.419,-6.526,0.0278,0.21,0.000157,0.106,131.982,0.156,0.9993,Sad
Unfucktheworld,Angel Olsen,2NE61HPxiQyPbNhggQqrzG,0.546,0.128,-13.162,0.0393,0.943,0.0225,0.0987,119.037,0.326,0.8522,Sad
Change,Alex G,3GXZil493yqVV8MftU95gh,0.667,0.314,-14.966,0.0479,0.961,0.78,0.108,92.384,0.322,0.9825,Sad
Berlin,RY X,1ZVbf755wkzFApNhrGNek3,0.397,0.0666,-20.405,0.0383,0.963,0.158,0.107,137.313,0.0389,0.6597,Sad
The Past and Pending - 2021 Remaster,The Shins,4Omfr1OV4e0eaLcPe5JFRa,0.594,0.338,-11.365,0.039,0.85,0.0592,0.0937,119.605,0.14,1.0,Sad
Japan,Wallice,6rY5RSURTuGXP6QEtHbU6k,0.451,0.176,-9.991,0.0312,0.728,0.000445,0.11,86.707,0.107,0.3082,Sad
The Other Woman,Lana Del Rey,1KuVEZR4xuQVNr1KkanAV4,0.255,0.468,-6.43,0.0317,0.822,0.248,0.339,111.67,0.175,-0.9209,Sad
Bad Religion,Frank Ocean,2pMPWE7PJH1PizfgGRMnR9,0.359,0.367,-7.684,0.0335,0.738,1.43e-06,0.0736,83.331,0.104,0.9988,Sad
Outside with the Cuties,Frankie Cosmos,56J5dZ21WjuGKO3Z6LDIoc,0.524,0.182,-13.154,0.0637,0.689,0.000106,0.16,85.72,0.158,0.9695,Sad
Tomb,Angelo De Augustine,6EcKanoJrfQ9lWODXQEFrV,0.637,0.237,-14.951,0.0316,0.971,0.023,0.103,85.67,0.635,0.9288,Sad
Pool,Samia,5cHDAJwQx3CUxRWHfAvbkv,0.136,0.254,-12.155,0.0342,0.248,2.22e-05,0.0602,68.266,0.0639,0.9517,Sad
Sleep Apnea,Beach Fossils,6XyjwF7CAwuEaW77noJr6I,0.553,0.685,-10.624,0.0266,0.145,0.859,0.138,79.998,0.491,-0.5187,Sad
Freakin' Out On the Interstate,Briston Maroney,0awZwmlC6pxH65KTZpadmX,0.45,0.794,-5.015,0.0538,0.388,0.0,0.303,143.861,0.362,0.952,Sad
Harbor,Clairo,57VAuR1WgKFzcpO3ujQx9A,0.38,0.167,-15.294,0.0374,0.95,0.000369,0.0844,93.112,0.195,0.8737,Sad
Hard Times,Ethel Cain,7JPmhsHbjaDGmTCKBZxVVU,0.492,0.356,-10.638,0.0259,0.379,0.00666,0.274,106.968,0.15,-0.9817,Sad
Tiger Mountain Peasant Song,Fleet Foxes,2hNvu4bGZFOoop3PbornV2,0.654,0.148,-11.963,0.0327,0.929,0.0016,0.0895,130.738,0.287,0.9436,Sad
Twilight,Elliott Smith,4UPLlFF10U3St7PaaQGPgi,0.423,0.38,-13.112,0.0377,0.301,0.00317,0.208,141.047,0.479,0.9766,Sad
Paper Thin,Lianne La Havas,7kC97zPE0PxrcItXyGdk8P,0.714,0.243,-13.513,0.0478,0.646,0.212,0.11,125.834,0.504,-0.968,Sad
In the Aeroplane Over the Sea,Neutral Milk Hotel,5rfT032kGmLvbxZzfHlu5D,0.271,0.714,-5.124,0.0329,0.392,0.0,0.115,94.158,0.239,0.9945,Sad
Painkillers,Rainbow Kitten Surprise,6fc51JZVE0Yijdi6RuoLFv,0.754,0.405,-11.547,0.0378,0.466,0.00179,0.1,114.938,0.0843,0.8058,Sad
Kill Her Freak Out,Samia,52k45PRM4dPM8r4JLsmfVo,0.266,0.0567,-16.803,0.0446,0.908,0.00128,0.117,79.86,0.241,-0.9845,Sad
Pool House,The Backseat Lovers,74f0dpqHhTeTJzs4pmZ1yq,0.594,0.355,-11.184,0.0305,0.0478,0.000109,0.0559,134.097,0.327,0.3506,Sad
Used To Be Lonely,Whitney,2ya75bvL17SgjKvytJrBAm,0.566,0.405,-9.053,0.0288,0.876,0.0125,0.0928,103.467,0.365,-0.9738,Sad
I Know The End,Phoebe Bridgers,0pJW1Xw3aY4Eh6k5iuBkfI,0.323,0.323,-10.268,0.0351,0.33,0.0229,0.233,111.826,0.256,-0.4719,Sad
Gold on the Ceiling,The Black Keys,5lN1EH25gdiqT1SFALMAq1,0.505,0.833,-4.632,0.0475,0.00772,7.9e-05,0.069,130.121,0.565,0.9064,Excited
Know Your Enemy,Rage Against The Machine,1XTGyfJeMiZXrZ1W3NolcB,0.575,0.857,-3.961,0.155,0.0125,0.00229,0.145,117.413,0.623,-0.9956,Excited
Kingslayer (feat. BABYMETAL),Bring Me The Horizon,7CAbF0By0Fpnbiu6Xn5ZF7,0.434,0.929,-2.749,0.147,0.000207,0.00109,0.0916,92.541,0.428,-0.9917,Excited
Savior,Rise Against,1vcxF91pWs9uNwDROuiCPB,0.554,0.932,-3.424,0.0485,0.00154,0.000142,0.425,112.49,0.478,0.9823,Excited
Uprising,Muse,4VqPOruhp5EdPBeR92t6lQ,0.602,0.905,-4.046,0.0775,0.000202,0.064,0.117,128.019,0.411,-0.983,Excited
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,124.949,0.666,-0.9936,Excited
"Dance, Dance",Fall Out Boy,0a7BloCiNzLDD9qSQHh5m7,0.622,0.961,-3.198,0.154,0.00523,0.0,0.0854,114.452,0.449,0.9935,Excited
This fffire - New Version,Franz Ferdinand,46gSk82duJtX3TTA182ruG,0.442,0.887,-5.943,0.1,0.0259,4.57e-06,0.0655,146.358,0.637,0.7761,Excited
Monster,Skillet,2UREu1Y8CO4jXkbvqAtP7g,0.64,0.957,-2.336,0.0741,0.0431,0.0,0.0789,134.992,0.692,0.982,Excited
Misery Business,Paramore,6SpLc7EXZIPpy0sVko0aoU,0.517,0.906,-3.677,0.0735,0.00272,9.26e-06,0.113,172.977,0.731,0.9976,Excited
Dragula,Rob Zombie,6Nm8h73ycDG2saCnZV8poF,0.591,0.963,-6.489,0.0531,8.74e-05,0.000107,0.0781,125.03,0.609,-0.996,Excited
Legend,The Score,3SWqGa1J0M7hSBUDM0KePD,0.601,0.757,-3.341,0.028,0.0139,8.85e-05,0.0727,82.001,0.462,-0.9946,Excited
LosT,Bring Me The Horizon,5BgnL6gHauuvxe4Ok6W1aC,0.396,0.939,-3.155,0.227,0.000285,0.0,0.212,185.081,0.39,-0.999,Excited
Killing In The Name,Rage Against The Machine,59WN2psjkt1tyaxjspN8fp,0.466,0.833,-4.215,0.304,0.0266,0.0,0.0327,88.785,0.661,-0.9993,Excited
Victorious,Panic! At The Disco,6od5hFv9IT5JHc7NEF9HRv,0.57,0.865,-4.518,0.0472,0.00205,0.0,0.404,110.01,0.691,0.9947,Excited
Natural,Imagine Dragons,2FY7b99s15jUprqC0M5NCT,0.704,0.611,-6.112,0.0409,0.217,0.0,0.0812,100.0,0.22,0.9854,Excited
HONEY (ARE U COMING?),Måneskin,5UHHuxxYFnuE5KBbpl4Hzu,0.476,0.94,-2.349,0.0806,0.00196,1.45e-06,0.141,139.987,0.372,0.9969,Excited
Higher Ground - Remastered 2003,Red Hot Chili Peppers,5arVt2Wg0zbiWwAOZef2Nl,0.476,0.979,-3.506,0.132,0.0014,0.00729,0.0944,140.404,0.416,-0.9987,Excited
We Got the Moves,Electric Callboy,0W4N0KzHKWQp2Wn1Mf6uMa,0.587,0.781,-7.602,0.055,0.000116,2.02e-05,0.102,149.982,0.723,0.9962,Excited
Dancing Shoes,Arctic Monkeys,0hAMkY2kwdXPPDfQ1e3BmJ,0.522,0.889,-4.137,0.0461,0.00328,0.0,0.345,144.499,0.852,0.9893,Excited
Hold Me Like a Grudge,Fall Out Boy,7LJETXmpThAx6IvUzczYNR,0.646,0.798,-5.283,0.0767,0.000305,9.84e-05,0.0922,113.959,0.821,0.9984,Excited
Fighting Myself,Linkin Park,2ipYQ6pcabz1NovVrr9LKH,0.626,0.909,-4.419,0.131,0.00205,5.19e-06,0.29,140.027,0.737,-0.9887,Excited
The Way You Used To Do,Queens of the Stone Age,52LL3IFB8N3PaJmoZ8Xii1,0.482,0.843,-5.909,0.288,0.0103,0.103,0.362,97.907,0.433,0.9959,Excited
Parasite Eve,Bring Me The Horizon,36xBFaVGjqm7le8CTHytUj,0.589,0.797,-5.464,0.15,0.0289,4.35e-06,0.383,102.489,0.232,-0.9899,Excited
People of the Sun,Rage Against The Machine,3QjQp2bfAvLTCSi8Zhzqis,0.53,0.871,-6.361,0.302,0.00407,0.0207,0.272,93.046,0.706,-0.8979,Excited
Don't Matter,Kings of Leon,48Jhybk2ZpPrnFb3oXdh6Z,0.412,0.88,-5.122,0.0368,1.13e-05,0.00211,0.282,154.642,0.845,-0.8281,Excited
Freeze Me,Death From Above 1979,1RsZPDpSkbvRFru52KAkZG,0.512,0.724,-5.912,0.0313,0.000826,0.000155,0.237,130.033,0.533,0.8688,Excited
OWN MY MIND,Måneskin,71tM20RVoYqUUs9EDOso2v,0.684,0.759,-4.78,0.0259,0.000902,0.000179,0.0486,114.014,0.687,0.992,Excited
Feel Invincible,Skillet,0i8JFpqe9cKwnrcvoNgl1L,0.603,0.886,-3.777,0.0837,0.00045,0.0,0.26,126.025,0.395,0.9987,Excited
Lonely Boy,The Black Keys,5G1sTBGbZT5o4PNRc75RKI,0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,166.3,0.607,0.9961,Excited
Good F**King Music,Solence,75qezFTBIjU7OkoWGeD10Z,0.507,0.723,-5.747,0.175,0.00831,0.0,0.195,142.935,0.706,0.9924,Excited
Uma Thurman,Fall Out Boy,5PUawWFG1oIS2NwEcyHaCr,0.623,0.962,-2.616,0.0895,0.103,0.000174,0.264,149.963,0.676,0.9989,Excited
Tick Tick Boom,The Hives,7xl2ZaOnKAxJyrkIQe2S43,0.564,0.834,-3.121,0.117,0.00036,4.92e-06,0.273,135.074,0.478,0.8284,Excited
CODE MISTAKE,CORPSE,39iRz0h1eZOyXzch8tKQit,0.452,0.967,-3.607,0.514,0.00108,0.0,0.203,145.231,0.313,0.8983,Excited
The Sharpest Lives,My Chemical Romance,2kMjk14RmYyYhhSbipoa9U,0.513,0.937,-3.427,0.0532,0.000111,0.000102,0.083,155.015,0.543,0.9639,Excited
Down Rodeo,Rage Against The Machine,40L8L7344pPMCjlZc19RQU,0.427,0.867,-9.077,0.128,0.00535,0.000846,0.0785,170.256,0.56,0.9824,Excited
Archangel,Amaranthe,63aGgWIoGfl3wxykzje8eJ,0.407,0.967,-7.104,0.0666,0.000316,0.00142,0.089,180.027,0.227,-0.9924,Excited
Knights of Cydonia,Muse,7ouMYWpwJ422jRcDASZB7P,0.366,0.963,-5.301,0.142,0.000273,0.0122,0.115,137.114,0.211,-0.7215,Excited
BABY SAID,Måneskin,2KReCz1L5XkGIBhDncQ5VZ,0.622,0.715,-4.04,0.0323,0.000982,0.0,0.0796,131.012,0.607,0.9659,Excited
The Hand That Feeds,Nine Inch Nails,5ugzDiilhy6ILKmKfhEzd7,0.587,0.99,-4.496,0.0783,0.0172,0.000668,0.104,127.992,0.486,0.997,Excited
Salute Your Solution,The Raconteurs,4I3573QbRpER4HPzyFSFJa,0.266,0.946,-2.855,0.171,0.00781,2.73e-06,0.26,168.465,0.498,0.9959,Excited
Born For Greatness,Papa Roach,5NFXaR31k0gmII07w6OJIt,0.515,0.871,-4.812,0.0674,0.0539,0.0,0.056,134.015,0.289,-0.9969,Excited
All Eyes on You,Smash Into Pieces,5D29PI3g8UmTHLnjX7e3CQ,0.591,0.72,-6.181,0.0374,0.0482,5.14e-06,0.117,90.035,0.259,-0.9137,Excited
Lights Out,Royal Blood,1060gzllf4b0UETAXisR5l,0.501,0.824,-7.25,0.0413,0.000127,0.000311,0.0922,89.972,0.57,-0.1295,Excited
Spaceman (feat. FiNCH),Electric Callboy,2zNZ81rcbDUvOmKo0borJr,0.508,0.891,-7.492,0.0539,0.000381,0.0,0.403,79.984,0.572,-0.9887,Excited
Love From The Other Side,Fall Out Boy,2W0ML0bVXNew4Jmc40Rpzj,0.418,0.895,-5.626,0.0966,0.000965,0.000475,0.302,157.803,0.218,0.9984,Excited
Bounce,System Of A Down,6dr2T6DRymdT1jfSUxDgut,0.46,0.977,-3.853,0.0394,0.000245,0.201,0.283,92.666,0.89,0.9173,Excited
American Idiot,Green Day,6nTiIhLmQ3FWhvrGafw2zj,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.368,186.113,0.769,-0.9413,Excited
Houdini,Dua Lipa,4OMJGnvZfDvsePyCwRGO7X,0.744,0.789,-4.876,0.059,0.0036,0.00144,0.0947,116.985,0.866,0.965,Excited
Looking at Me,Sabrina Carpenter,59tskctgqUmjCWAwhzYAFm,0.681,0.798,-4.367,0.0375,0.00398,5.11e-06,0.0542,105.99,0.516,0.9727,Excited
positions,Ariana Grande,35mvY5S1H3J2QZyna3TFe0,0.737,0.802,-4.771,0.0878,0.468,0.0,0.0931,144.015,0.682,0.9917,Excited
Make You Mine,Madison Beer,48vIfHaK7by6x0T6ucpODL,0.514,0.658,-6.454,0.0414,0.216,0.00586,0.206,123.171,0.466,0.3907,Excited
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,0hquQWY3xvYqN4qtiquniF,0.801,0.601,-7.574,0.255,0.0777,3.23e-05,0.145,159.969,0.74,-0.9305,Excited
I WANNA BE YOUR SLAVE,Måneskin,4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,-4.008,0.0387,0.00165,0.0,0.178,132.507,0.958,-0.9722,Excited
Bad Girls,M.I.A.,6nzXkCBOhb2mxctNihOqbb,0.639,0.912,-2.621,0.0615,0.00107,0.0,0.097,143.448,0.343,-0.9989,Excited
Girls in the Hood,Megan Thee Stallion,7yiSvALPjMrBLDDrbcDRNy,0.821,0.816,-3.835,0.352,0.00711,0.0,0.0645,179.974,0.797,-0.9956,Excited
WAP (feat. Megan Thee Stallion),Cardi B,4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,-7.509,0.375,0.0194,0.0,0.0824,133.073,0.357,0.8225,Excited
Low,SZA,2GAhgAjOhEmItWLfgisyOn,0.698,0.546,-7.234,0.0559,0.425,0.00314,0.16,145.044,0.335,-0.9988,Excited
Super,SEVENTEEN,3AOf6YEpxQ894FmrwI9k96,0.771,0.88,-4.091,0.0857,0.162,1.41e-06,0.167,137.018,0.347,0.9973,Excited
Training Season,Dua Lipa,6Qb7YsAqH4wWFUMbGsCpap,0.815,0.582,-4.5,0.0532,0.0365,1.45e-06,0.138,123.03,0.671,0.9953,Excited
My Type,Saweetie,5KBARWIxeMGkvUax9VtVC9,0.899,0.811,-6.294,0.258,0.000677,0.0,0.0672,105.038,0.587,0.9876,Excited
the boy is mine,Ariana Grande,0Lmbke3KNVFXtoH2mMSHCw,0.796,0.623,-5.819,0.0522,0.149,0.0,0.0746,98.003,0.443,0.9857,Excited
Lovin On Me,Jack Harlow,4xhsWYTOGcal8zt0J161CU,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.0937,104.983,0.606,-0.9653,Excited
Collide (feat. Tyga),Justine Skye,5kY2DRIom6dcVZbQb1SAX8,0.418,0.31,-9.869,0.0625,0.095,0.0,0.216,139.614,0.131,0.9825,Excited
FTCU,Nicki Minaj,1a73gcEg6h6Re6hHXoVltJ,0.928,0.458,-6.751,0.187,0.0175,0.000446,0.118,144.995,0.242,-0.999,Excited
Run BTS,BTS,69xohKu8C1fsflYAiSNbwM,0.724,0.818,-3.747,0.168,0.0201,0.0,0.0358,77.004,0.696,0.9979,Excited
Overdrive (feat. Norma Jean Martine),Ofenbach,3bK1zVFBKIzYjmptmI4NsJ,0.611,0.757,-3.546,0.03,0.00257,0.0,0.058,126.963,0.279,0.9818,Excited
Up,Cardi B,1M4OcYkxAtu3ErzSgDEfoi,0.868,0.795,-6.044,0.269,0.0012,0.0193,0.0461,166.0,0.819,-0.9985,Excited
HEAVEN AND BACK,Chase Atlantic,1JdQibdvxgcrB8Rv1KFndw,0.309,0.793,-6.195,0.0774,0.0902,0.092,0.0888,193.714,0.532,0.9976,Excited
Prada,cassö,59NraMJsLaMCVtwXTSia8i,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,141.904,0.422,0.9942,Excited
Dance The Night - From Barbie The Album,Dua Lipa,1vYXt7VSjH9JIM5oRRo7vA,0.671,0.845,-4.93,0.048,0.0207,0.0,0.329,110.056,0.775,0.9859,Excited
I AM WOMAN,Emmy Meli,3nOz1U41SZZ0N3fuUWr9nb,0.646,0.471,-9.247,0.157,0.122,0.0,0.125,170.084,0.455,0.9979,Excited
bye,Ariana Grande,1Rweq7vNjK4kZBbGrmxQsl,0.638,0.647,-4.834,0.028,0.217,0.0,0.156,110.003,0.51,0.9909,Excited
Candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,0.689,0.516,-5.857,0.0444,0.513,0.0,0.163,124.876,0.209,0.9965,Excited
LOOK DON’T TOUCH (w/ cade clair),Odetari,7E9kejvFw8NDfuu4y3hqkp,0.684,0.701,-11.994,0.0751,0.0875,0.135,0.111,124.969,0.498,1.0,Excited
I Did Something Bad,Taylor Swift,4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,-6.156,0.159,0.0679,2.11e-05,0.0696,82.989,0.305,0.999,Excited
Truth or Dare,Tyla,1whAXVGN8AdfrnoXNIXfJf,0.61,0.599,-5.752,0.341,0.183,0.000124,0.0854,154.255,0.805,0.9972,Excited
ANTIFRAGILE,LE SSERAFIM,0bMoNdAnxNR0OuQbGDovrr,0.879,0.784,-3.944,0.081,0.0759,0.0,0.125,105.019,0.83,-0.7269,Excited
Captain Hook,Megan Thee Stallion,1E3VQQWFQAPJkXfYHjqWoI,0.863,0.633,-5.002,0.287,0.0118,0.0,0.285,163.991,0.545,-0.1006,Excited
About Damn Time,Lizzo,6HMtHNpW6YPi1hrw9tgF8P,0.836,0.743,-6.305,0.0653,0.0974,0.0,0.335,108.965,0.723,0.9079,Excited
Tap In,Saweetie,4Hpib09wXgD84w4uwTPnYD,0.954,0.696,-7.117,0.204,0.00576,0.000498,0.0754,100.036,0.432,-0.9957,Excited
Dive,Hot Shade,2aXC0fD6qziwlOZZqhCqTd,0.654,0.787,-4.999,0.0502,0.00515,0.0,0.144,123.979,0.409,-0.975,Excited
Rich Girl,Gwen Stefani,2oxtQ84p1j5GmyzmD50Lq0,0.856,0.754,-2.728,0.0416,0.0294,1.49e-05,0.206,98.018,0.722,0.9969,Excited
Pour It Up,Rihanna,5r67bGhYXZNqk2m2Wupfmu,0.785,0.478,-8.735,0.0419,0.0254,0.0,0.0901,134.002,0.39,0.8625,Excited
Wine Pon You (feat. Konshens),Doja Cat,2s4AcE9n80mSHl87lp4gIm,0.797,0.444,-7.738,0.0411,0.304,0.00126,0.107,95.035,0.138,0.9915,Excited
Thank You (Not So Bad),Dimitri Vegas & Like Mike,09CnYHiZ5jGT1wr1TXJ9Zt,0.673,0.95,-5.149,0.0488,0.0229,0.0823,0.398,150.019,0.563,0.9726,Excited
Not My Fault (with Megan Thee Stallion),Reneé Rapp,18dlAFKaajLjRgBNZZ4ThU,0.811,0.788,-6.026,0.179,0.11,1.52e-06,0.378,124.001,0.869,0.998,Excited
ケセラセラ,Mrs. GREEN APPLE,0teqQ0PYqVDyyXJuPOyMhu,0.756,0.578,-4.575,0.0327,0.0306,0.0,0.0534,115.004,0.677,0.3612,Excited
don't wanna break up again,Ariana Grande,0o3ua5ufFK7nfRzbDUNoGA,0.41,0.726,-5.204,0.33,0.456,0.0,0.11,193.956,0.556,0.9578,Excited
Bite Me,ENHYPEN,7mpdNiaQvygj2rHoxkzMfa,0.795,0.781,-4.647,0.141,0.285,0.0,0.108,104.972,0.687,0.875,Excited
Little Girl Gone,CHINCHILLA,56rpEOCBATYItSa4yPksfe,0.712,0.683,-6.342,0.271,0.19,0.0,0.0819,159.998,0.534,-0.8955,Excited
Give It To Me,Timbaland,0wbDgMuAoy7O7pL3a69uZx,0.975,0.711,-3.904,0.0632,0.168,0.000552,0.0799,110.621,0.815,0.9944,Excited
212,Azealia Banks,7mDKRYiqejoHzP7dQGxLys,0.846,0.772,-5.735,0.259,0.0123,0.000106,0.0769,125.998,0.622,-0.9979,Excited
Me & U,Tems,4nFrcGM7MY1mpoQCC7Kefj,0.775,0.662,-7.755,0.0408,0.117,0.0648,0.0928,112.014,0.257,0.9643,Excited
Need to Know,Doja Cat,3Vi5XqYrmQgOYBajMWSvCi,0.664,0.609,-6.509,0.0707,0.304,0.0,0.0926,130.041,0.194,-0.9311,Excited
Vois sur ton chemin - Techno Mix,BENNETT,31nfdEooLEq7dn3UMcIeB5,0.634,0.824,-3.394,0.047,0.0908,0.0711,0.119,137.959,0.371,0.25,Excited
Unstoppable,The Score,6rrKbzJGGDlSZgLphopS49,0.485,0.843,-3.993,0.0467,0.00129,1.01e-05,0.14,78.001,0.602,0.9814,Excited
Baby Don't Hurt Me,David Guetta,3BKD1PwArikchz2Zrlp1qi,0.602,0.91,-3.404,0.0308,0.00126,0.000174,0.12,127.944,0.228,0.9985,Excited
TUCA DONKA,CURSEDEVIL,7bxyNLXYaEYaZTxAuQTHlD,0.844,0.96,-2.682,0.0366,0.117,0.447,0.299,129.986,0.726,0.0,Excited
Bad Memories,MEDUZA,3JhgPs7rbmzLBWRvHlel8U,0.596,0.765,-6.099,0.0544,0.13,0.0,0.172,124.04,0.611,-0.9738,Excited
Faint,Linkin Park,4Yf5bqU3NK4kNOypcrLYwU,0.554,0.978,-3.554,0.131,0.111,0.0,0.0731,135.095,0.594,0.8534,Excited
Shivers - Ofenbach Remix,Ed Sheeran,1eGlStOBtFJ6Oc4hhN5tUR,0.861,0.832,-3.35,0.0457,0.0119,0.0,0.0461,126.989,0.917,0.9959,Excited
"yes, and?",Ariana Grande,5D34wRmbFS29AjtTOP2QJe,0.785,0.766,-6.551,0.0503,0.194,7.57e-05,0.107,119.029,0.804,0.8118,Excited
Stronger,Kanye West,0j2T0R9dR9qdJYsB7ciXhf,0.617,0.717,-7.858,0.153,0.00564,0.0,0.408,103.992,0.49,0.997,Excited
Born For This,The Score,7uCBGNn991AM68fR4tSDco,0.411,0.675,-6.251,0.0591,0.063,0.0,0.092,130.134,0.545,-0.9789,Excited
Belly Dancer,Imanbek,7fZBQnc0zXwVybgCIrQQil,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,121.985,0.422,0.984,Excited
Wasted Love (feat. Lagique),Ofenbach,1cYyZ1N98GyRS3cMcccFHd,0.734,0.855,-4.578,0.135,0.0821,4.73e-06,0.0901,121.955,0.54,0.9457,Excited
Speed Drive (From Barbie The Album),Charli XCX,5VxmI3IdgAxWVvUnJoLuY2,0.652,0.879,-6.405,0.0784,0.00284,0.0896,0.0918,173.925,0.789,0.9833,Excited
Deep Down (feat. Never Dull),Alok,7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,125.952,0.886,0.9766,Excited
Maneater,Nelly Furtado,4wH4dJgrsxONID6KS2tDQM,0.796,0.777,-4.81,0.0397,0.0261,0.000358,0.121,132.722,0.787,0.9977,Excited
Hall of Fame (feat. will.i.am),The Script,7wMq5n8mYSKlQIGECKUgTX,0.421,0.873,-4.343,0.0564,0.0654,0.0,0.123,84.786,0.629,0.9976,Excited
FE!N (feat. Playboi Carti),Travis Scott,42VsgItocQwOQC3XWZ8JNA,0.569,0.882,-2.777,0.06,0.0316,0.0,0.142,148.038,0.201,-0.9184,Excited
Fight Back,NEFFEX,6KigD0mlF4VGDYiSEzAyYw,0.716,0.946,-3.412,0.261,0.094,6.63e-05,0.0825,139.943,0.587,-0.9959,Excited
Your Love (9PM),ATB,5YaskwnGDZFDRipaqzbwQx,0.669,0.784,-5.603,0.112,0.194,6.28e-06,0.115,125.993,0.517,0.9964,Excited
Immortals,Fall Out Boy,3Te8uLyit6X3ncNW8Fp3K2,0.616,0.868,-3.606,0.0699,0.00131,1.54e-06,0.671,108.016,0.475,0.9109,Excited
The Nights,Avicii,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,125.983,0.654,0.5911,Excited
